Experiment	Measurement	Replication	Module	Module Display Path	Name	Count	Mean	StdDev	
General		#0	WlcApLab.sta[1].wlan[0].mac.dcf	WlcApLab.sta[1].wlan[0].mac.dcf	packetReceivedFromPeerMulticast:vector(packetBytes)	304	~ 51.947 4	~ 1.894 2	
General		#0	WlcApLab.sta[1].wlan[0].mac.dcf	WlcApLab.sta[1].wlan[0].mac.dcf	packetReceivedFromPeerBroadcast:vector(packetBytes)	304	~ 51.947 4	~ 1.894 2	
General		#0	WlcApLab.sta[1].wlan[0].mac.dcf	WlcApLab.sta[1].wlan[0].mac.dcf	packetReceivedFromPeerWithRetry:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[1].wlan[0].mac.dcf	WlcApLab.sta[1].wlan[0].mac.dcf	packetReceivedFromPeerWithoutRetry:vector(packetBytes)	1 492	~ 21.844 5	~ 15.417	
General		#0	WlcApLab.sta[1].wlan[0].mac.dcf	WlcApLab.sta[1].wlan[0].mac.dcf	packetDrop:vector(packetBytes)	4 713	~ 634.223	~ 624.923	
General		#0	WlcApLab.sta[1].wlan[0].mac.dcf	WlcApLab.sta[1].wlan[0].mac.dcf	packetDropNotAddressedToUs:vector(packetBytes)	4 713	~ 634.223	~ 624.923	
General		#0	WlcApLab.sta[1].wlan[0].mac.dcf	WlcApLab.sta[1].wlan[0].mac.dcf	packetDropQueueOverflow:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[1].wlan[0].mac.dcf	WlcApLab.sta[1].wlan[0].mac.dcf	packetDropRetryLimitReached:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[1].wlan[0].mac.dcf	WlcApLab.sta[1].wlan[0].mac.dcf	frameSequenceActive:vector	2 374	~ 0.499 579	~ 0.500 105	
General		#0	WlcApLab.sta[1].wlan[0].mac.dcf	WlcApLab.sta[1].wlan[0].mac.dcf	datarateSelected:vector	1 191	2.4e7	0	
General		#0	WlcApLab.sta[1].wlan[0].mac.rx	WlcApLab.sta[1].wlan[0].mac.rx	nav:vector	10 623	~ 0.000 014 666 7	~ 0.000 020 742 8	
General		#0	WlcApLab.sta[1].wlan[0].mac	WlcApLab.sta[1].wlan[0].mac	packetSentToUpper:vector(packetBytes)	3	42	~ 10.392 3	
General		#0	WlcApLab.sta[1].wlan[0].mac	WlcApLab.sta[1].wlan[0].mac	packetSentToLower:vector(packetBytes)	1 191	~ 1 253.61	~ 112.928	
General		#0	WlcApLab.sta[1].wlan[0].mac	WlcApLab.sta[1].wlan[0].mac	packetReceivedFromUpper:vector(packetBytes)	1 180	~ 1 234.98	~ 34.933 4	
General		#0	WlcApLab.sta[1].wlan[0].mac	WlcApLab.sta[1].wlan[0].mac	packetReceivedFromLower:vector(packetBytes)	6 205	~ 486.976	~ 604.291	
General		#0	WlcApLab.sta[1].wlan[0].mac	WlcApLab.sta[1].wlan[0].mac	packetDrop:vector(packetBytes)	4 713	~ 634.223	~ 624.923	
General		#0	WlcApLab.sta[1].wlan[0].mac	WlcApLab.sta[1].wlan[0].mac	packetDropIncorrectlyReceived:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[1].wlan[0].mac	WlcApLab.sta[1].wlan[0].mac	packetDropNotAddressedToUs:vector(packetBytes)	4 713	~ 634.223	~ 624.923	
General		#0	WlcApLab.sta[1].wlan[0].mac	WlcApLab.sta[1].wlan[0].mac	packetDropQueueOverflow:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[1].wlan[0].mac	WlcApLab.sta[1].wlan[0].mac	packetDropRetryLimitReached:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[1].wlan[0].mac	WlcApLab.sta[1].wlan[0].mac	packetDropDuplicateDetected:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[1].wlan[0].mac	WlcApLab.sta[1].wlan[0].mac	packetDropOther:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[1].wlan[0].radio	WlcApLab.sta[1].wlan[0].radio	radioMode:vector	2 385	~ 2.497 69	~ 0.505 107	
General		#0	WlcApLab.sta[1].wlan[0].radio	WlcApLab.sta[1].wlan[0].radio	receptionState:vector	14 795	~ 1.758 43	~ 1.087 7	
General		#0	WlcApLab.sta[1].wlan[0].radio	WlcApLab.sta[1].wlan[0].radio	transmissionState:vector	4 764	1	~ 0.707 181	
General		#0	WlcApLab.sta[1].wlan[0].radio	WlcApLab.sta[1].wlan[0].radio	radioChannel:vector	4	6	0	
General		#0	WlcApLab.sta[1].wlan[0]	WlcApLab.sta[1].wlan[0]	packetDropInterfaceDown:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[1].wlan[0]	WlcApLab.sta[1].wlan[0]	packetDropNoCarrier:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[1].ipv4.ip	WlcApLab.sta[1].ipv4.ip	packetDropAddressResolutionFailed:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[1].ipv4.ip	WlcApLab.sta[1].ipv4.ip	packetDropHopLimitReached:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[1].ipv4.ip	WlcApLab.sta[1].ipv4.ip	packetDropForwardingDisabled:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[1].ipv4.ip	WlcApLab.sta[1].ipv4.ip	packetDropNoInterfaceFound:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[1].ipv4.ip	WlcApLab.sta[1].ipv4.ip	packetDropNoRouteFound:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[1].ipv4.ip	WlcApLab.sta[1].ipv4.ip	packetDropUndefined:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[1].ipv4.arp	WlcApLab.sta[1].ipv4.arp	arpRequestSent:vector(packetBytes)	1	28	-	
General		#0	WlcApLab.sta[1].ipv4.arp	WlcApLab.sta[1].ipv4.arp	arpReplySent:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[1].udp	WlcApLab.sta[1].udp	packetSent:vector(packetBytes)	1 179	1 208	0	
General		#0	WlcApLab.sta[1].udp	WlcApLab.sta[1].udp	packetReceived:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[1].udp	WlcApLab.sta[1].udp	passedUpPk:vector(count)	1	0	-	
General		#0	WlcApLab.sta[1].udp	WlcApLab.sta[1].udp	droppedPkWrongPort:vector(count)	1	0	-	
General		#0	WlcApLab.sta[1].udp	WlcApLab.sta[1].udp	droppedPkBadChecksum:vector(count)	1	0	-	
General		#0	WlcApLab.sta[1].app[0]	WlcApLab.sta[1].app[0]	packetReceived:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[1].app[0]	WlcApLab.sta[1].app[0]	throughput:vector	300	0 bps	0 bps	
General		#0	WlcApLab.sta[1].app[0]	WlcApLab.sta[1].app[0]	packetSent:vector(packetBytes)	1 179	1 200	0	
General		#0	WlcApLab.sta[1].app[0]	WlcApLab.sta[1].app[0]	rcvdPkLifetime:vector	0	-	-	
General		#0	WlcApLab.sta[1].app[0]	WlcApLab.sta[1].app[0]	rcvdPkSeqNo:vector	0	-	-	
General		#0	WlcApLab.sta[2].lo[0].lo	WlcApLab.sta[2].lo[0].lo	rcvdPkFromHl:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].lo[0].lo	WlcApLab.sta[2].lo[0].lo	passedUpPk:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].lo[0]	WlcApLab.sta[2].lo[0]	packetDropInterfaceDown:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].lo[0]	WlcApLab.sta[2].lo[0]	packetDropNoCarrier:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].wlan[0].agent	WlcApLab.sta[2].wlan[0].agent	sentRequest:vector	3	~ 2.333 33	~ 1.527 53	
General		#0	WlcApLab.sta[2].wlan[0].agent	WlcApLab.sta[2].wlan[0].agent	acceptConfirm:vector	3	~ 2.333 33	~ 1.527 53	
General		#0	WlcApLab.sta[2].wlan[0].agent	WlcApLab.sta[2].wlan[0].agent	dropConfirm:vector	0	-	-	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.pendingQueue	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.pendingQueue	queueLength:vector	2 397	~ 0.503 963 pk	~ 0.505 071 pk	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.pendingQueue	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.pendingQueue	queueBitLength:vector	2 397	~ 634.456 B	~ 638.345 B	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.pendingQueue	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.pendingQueue	queueingTime:vector	1 196	~ 72.887 1 us	~ 212.049 us	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.pendingQueue	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.pendingQueue	incomingPacketLengths:vector	1 196	~ 1 258.88 B	~ 79.012 2 B	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.pendingQueue	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.pendingQueue	incomingDataRate:vector	300	~ 401.5 kbps	~ 295.664 kbps	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.pendingQueue	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.pendingQueue	outgoingPacketLengths:vector	1 196	~ 1 258.88 B	~ 79.012 2 B	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.pendingQueue	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.pendingQueue	outgoingDataRate:vector	300	~ 401.5 kbps	~ 296.126 kbps	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.pendingQueue	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.pendingQueue	droppedPacketLengthsQueueOverflow:vector	0	-	-	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.pendingQueue	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.pendingQueue	flowQueueingTime:vector	0	-	-	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.pendingQueue	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.pendingQueue	flowIncomingDataRate:vector	0	-	-	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.pendingQueue	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.pendingQueue	flowOutgoingDataRate:vector	0	-	-	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.inProgressFrames	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.inProgressFrames	queueingTime:vector	1 196	~ 0.000 497 878	~ 0.000 072 563 5	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.inProgressFrames	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.inProgressFrames	queueLength:vector	2 394	~ 0.505 43	~ 0.505 891	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.contention	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.contention	backoffPeriodGenerated:vector	1 196	~ 15.714 9	~ 9.436 41	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.contention	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.contention	backoffActive:vector	2 532	~ 0.499 605	~ 0.500 099	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.contention	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.contention	stateChanged:vector	29 594	~ 0.179 563	~ 0.564 191	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf.recipientMacDataService	WlcApLab.sta[2].wlan[0].mac.dcf.recipientMacDataService	packetDropDuplicateDetected:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf.recoveryProcedure	WlcApLab.sta[2].wlan[0].mac.dcf.recoveryProcedure	contentionWindowChanged:vector	1	31	-	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf	WlcApLab.sta[2].wlan[0].mac.dcf	packetSentToPeer:vector(packetBytes)	1 201	~ 1 253.7	~ 112.46	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf	WlcApLab.sta[2].wlan[0].mac.dcf	packetSentToPeerUnicast:vector(packetBytes)	1 200	~ 1 254.72	~ 106.827	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf	WlcApLab.sta[2].wlan[0].mac.dcf	packetSentToPeerMulticast:vector(packetBytes)	1	32	-	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf	WlcApLab.sta[2].wlan[0].mac.dcf	packetSentToPeerBroadcast:vector(packetBytes)	1	32	-	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf	WlcApLab.sta[2].wlan[0].mac.dcf	packetSentToPeerWithRetry:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf	WlcApLab.sta[2].wlan[0].mac.dcf	packetSentToPeerWithoutRetry:vector(packetBytes)	1 201	~ 1 253.7	~ 112.46	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf	WlcApLab.sta[2].wlan[0].mac.dcf	packetReceivedFromPeer:vector(packetBytes)	1 504	~ 21.781 9	~ 15.371 2	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf	WlcApLab.sta[2].wlan[0].mac.dcf	packetReceivedFromPeerUnicast:vector(packetBytes)	1 200	14.14	~ 2.472 28	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf	WlcApLab.sta[2].wlan[0].mac.dcf	packetReceivedFromPeerMulticast:vector(packetBytes)	304	~ 51.947 4	~ 1.894 2	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf	WlcApLab.sta[2].wlan[0].mac.dcf	packetReceivedFromPeerBroadcast:vector(packetBytes)	304	~ 51.947 4	~ 1.894 2	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf	WlcApLab.sta[2].wlan[0].mac.dcf	packetReceivedFromPeerWithRetry:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf	WlcApLab.sta[2].wlan[0].mac.dcf	packetReceivedFromPeerWithoutRetry:vector(packetBytes)	1 504	~ 21.781 9	~ 15.371 2	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf	WlcApLab.sta[2].wlan[0].mac.dcf	packetDrop:vector(packetBytes)	4 689	~ 634.198	~ 624.922	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf	WlcApLab.sta[2].wlan[0].mac.dcf	packetDropNotAddressedToUs:vector(packetBytes)	4 689	~ 634.198	~ 624.922	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf	WlcApLab.sta[2].wlan[0].mac.dcf	packetDropQueueOverflow:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf	WlcApLab.sta[2].wlan[0].mac.dcf	packetDropRetryLimitReached:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf	WlcApLab.sta[2].wlan[0].mac.dcf	frameSequenceActive:vector	2 394	~ 0.499 582	~ 0.500 104	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf	WlcApLab.sta[2].wlan[0].mac.dcf	datarateSelected:vector	1 201	2.4e7	0	
General		#0	WlcApLab.sta[2].wlan[0].mac.rx	WlcApLab.sta[2].wlan[0].mac.rx	nav:vector	10 617	~ 0.000 014 666 7	~ 0.000 020 742 8	
General		#0	WlcApLab.sta[2].wlan[0].mac	WlcApLab.sta[2].wlan[0].mac	packetSentToUpper:vector(packetBytes)	3	42	~ 10.392 3	
General		#0	WlcApLab.sta[2].wlan[0].mac	WlcApLab.sta[2].wlan[0].mac	packetSentToLower:vector(packetBytes)	1 201	~ 1 253.7	~ 112.46	
General		#0	WlcApLab.sta[2].wlan[0].mac	WlcApLab.sta[2].wlan[0].mac	packetReceivedFromUpper:vector(packetBytes)	1 192	~ 1 234.99	~ 34.757 1	
General		#0	WlcApLab.sta[2].wlan[0].mac	WlcApLab.sta[2].wlan[0].mac	packetReceivedFromLower:vector(packetBytes)	6 195	~ 485.721	~ 603.971	
General		#0	WlcApLab.sta[2].wlan[0].mac	WlcApLab.sta[2].wlan[0].mac	packetDrop:vector(packetBytes)	4 691	~ 634.467	~ 624.924	
General		#0	WlcApLab.sta[2].wlan[0].mac	WlcApLab.sta[2].wlan[0].mac	packetDropIncorrectlyReceived:vector(packetBytes)	2	1 264	0	
General		#0	WlcApLab.sta[2].wlan[0].mac	WlcApLab.sta[2].wlan[0].mac	packetDropNotAddressedToUs:vector(packetBytes)	4 689	~ 634.198	~ 624.922	
General		#0	WlcApLab.sta[2].wlan[0].mac	WlcApLab.sta[2].wlan[0].mac	packetDropQueueOverflow:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].wlan[0].mac	WlcApLab.sta[2].wlan[0].mac	packetDropRetryLimitReached:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].wlan[0].mac	WlcApLab.sta[2].wlan[0].mac	packetDropDuplicateDetected:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].wlan[0].mac	WlcApLab.sta[2].wlan[0].mac	packetDropOther:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].wlan[0].radio	WlcApLab.sta[2].wlan[0].radio	radioMode:vector	2 405	~ 2.497 71	~ 0.505 065	
General		#0	WlcApLab.sta[2].wlan[0].radio	WlcApLab.sta[2].wlan[0].radio	receptionState:vector	14 795	~ 1.756 4	~ 1.088 18	
General		#0	WlcApLab.sta[2].wlan[0].radio	WlcApLab.sta[2].wlan[0].radio	transmissionState:vector	4 804	1	~ 0.707 18	
General		#0	WlcApLab.sta[2].wlan[0].radio	WlcApLab.sta[2].wlan[0].radio	radioChannel:vector	4	6	0	
General		#0	WlcApLab.sta[2].wlan[0]	WlcApLab.sta[2].wlan[0]	packetDropInterfaceDown:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].wlan[0]	WlcApLab.sta[2].wlan[0]	packetDropNoCarrier:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].ipv4.ip	WlcApLab.sta[2].ipv4.ip	packetDropAddressResolutionFailed:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].ipv4.ip	WlcApLab.sta[2].ipv4.ip	packetDropHopLimitReached:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].ipv4.ip	WlcApLab.sta[2].ipv4.ip	packetDropForwardingDisabled:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].ipv4.ip	WlcApLab.sta[2].ipv4.ip	packetDropNoInterfaceFound:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].ipv4.ip	WlcApLab.sta[2].ipv4.ip	packetDropNoRouteFound:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].ipv4.ip	WlcApLab.sta[2].ipv4.ip	packetDropUndefined:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].ipv4.arp	WlcApLab.sta[2].ipv4.arp	arpRequestSent:vector(packetBytes)	1	28	-	
General		#0	WlcApLab.sta[2].ipv4.arp	WlcApLab.sta[2].ipv4.arp	arpReplySent:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].udp	WlcApLab.sta[2].udp	packetSent:vector(packetBytes)	1 191	1 208	0	
General		#0	WlcApLab.sta[2].udp	WlcApLab.sta[2].udp	packetReceived:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].udp	WlcApLab.sta[2].udp	passedUpPk:vector(count)	1	0	-	
General		#0	WlcApLab.sta[2].udp	WlcApLab.sta[2].udp	droppedPkWrongPort:vector(count)	1	0	-	
General		#0	WlcApLab.sta[2].udp	WlcApLab.sta[2].udp	droppedPkBadChecksum:vector(count)	1	0	-	
General		#0	WlcApLab.sta[2].app[0]	WlcApLab.sta[2].app[0]	packetReceived:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].app[0]	WlcApLab.sta[2].app[0]	throughput:vector	300	0 bps	0 bps	
General		#0	WlcApLab.sta[2].app[0]	WlcApLab.sta[2].app[0]	packetSent:vector(packetBytes)	1 191	1 200	0	
General		#0	WlcApLab.sta[2].app[0]	WlcApLab.sta[2].app[0]	rcvdPkLifetime:vector	0	-	-	
General		#0	WlcApLab.sta[2].app[0]	WlcApLab.sta[2].app[0]	rcvdPkSeqNo:vector	0	-	-	
General		#0	WlcApLab.server.ethernet	WlcApLab.server.ethernet	encapPk:vector(packetBytes)	3	28	0	
General		#0	WlcApLab.server.ethernet	WlcApLab.server.ethernet	decapPk:vector(packetBytes)	3 520	~ 1 226.99	~ 34.497 2	
General		#0	WlcApLab.server.ethernet	WlcApLab.server.ethernet	pauseSent:vector	0	-	-	
General		#0	WlcApLab.server.lo[0].lo	WlcApLab.server.lo[0].lo	rcvdPkFromHl:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.server.lo[0].lo	WlcApLab.server.lo[0].lo	passedUpPk:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.server.lo[0]	WlcApLab.server.lo[0]	packetDropInterfaceDown:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.server.lo[0]	WlcApLab.server.lo[0]	packetDropNoCarrier:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.server.eth[0].queue	WlcApLab.server.eth[0].queue	queueLength:vector	8	0 pk	0 pk	
General		#0	WlcApLab.server.eth[0].queue	WlcApLab.server.eth[0].queue	queueBitLength:vector	8	0 B	0 B	
General		#0	WlcApLab.server.eth[0].queue	WlcApLab.server.eth[0].queue	queueingTime:vector	3	0 s	0 s	
General		#0	WlcApLab.server.eth[0].queue	WlcApLab.server.eth[0].queue	incomingPacketLengths:vector	3	46 B	0 B	
General		#0	WlcApLab.server.eth[0].queue	WlcApLab.server.eth[0].queue	incomingDataRate:vector	300	36.8 bps	~ 474.45 bps	
General		#0	WlcApLab.server.eth[0].queue	WlcApLab.server.eth[0].queue	outgoingPacketLengths:vector	3	46 B	0 B	
General		#0	WlcApLab.server.eth[0].queue	WlcApLab.server.eth[0].queue	outgoingDataRate:vector	300	36.8 bps	~ 474.45 bps	
General		#0	WlcApLab.server.eth[0].queue	WlcApLab.server.eth[0].queue	droppedPacketLengthsQueueOverflow:vector	0	-	-	
General		#0	WlcApLab.server.eth[0].queue	WlcApLab.server.eth[0].queue	flowQueueingTime:vector	0	-	-	
General		#0	WlcApLab.server.eth[0].queue	WlcApLab.server.eth[0].queue	flowIncomingDataRate:vector	0	-	-	
General		#0	WlcApLab.server.eth[0].queue	WlcApLab.server.eth[0].queue	flowOutgoingDataRate:vector	0	-	-	
General		#0	WlcApLab.server.eth[0].mac	WlcApLab.server.eth[0].mac	txPk:vector(packetBytes)	3	64	0	
General		#0	WlcApLab.server.eth[0].mac	WlcApLab.server.eth[0].mac	rxPkOk:vector(packetBytes)	3 520	~ 1 244.99	~ 34.497 2	
General		#0	WlcApLab.server.eth[0].mac	WlcApLab.server.eth[0].mac	passedUpPk:vector(packetBytes)	3 520	~ 1 244.99	~ 34.497 2	
General		#0	WlcApLab.server.eth[0].mac	WlcApLab.server.eth[0].mac	txPausePkUnits:vector	0	-	-	
General		#0	WlcApLab.server.eth[0].mac	WlcApLab.server.eth[0].mac	rxPausePkUnits:vector	0	-	-	
General		#0	WlcApLab.server.eth[0].mac	WlcApLab.server.eth[0].mac	packetReceivedFromUpper:vector(packetBytes)	3	46	0	
General		#0	WlcApLab.server.eth[0].mac	WlcApLab.server.eth[0].mac	packetDropIncorrectlyReceived:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.server.eth[0].mac	WlcApLab.server.eth[0].mac	packetDropInterfaceDown:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.server.eth[0].mac	WlcApLab.server.eth[0].mac	packetDropNotAddressedToUs:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.server.eth[0]	WlcApLab.server.eth[0]	packetDropInterfaceDown:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.server.eth[0]	WlcApLab.server.eth[0]	packetDropNoCarrier:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.server.ipv4.ip	WlcApLab.server.ipv4.ip	packetDropAddressResolutionFailed:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.server.ipv4.ip	WlcApLab.server.ipv4.ip	packetDropHopLimitReached:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.server.ipv4.ip	WlcApLab.server.ipv4.ip	packetDropForwardingDisabled:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.server.ipv4.ip	WlcApLab.server.ipv4.ip	packetDropNoInterfaceFound:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.server.ipv4.ip	WlcApLab.server.ipv4.ip	packetDropNoRouteFound:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.server.ipv4.ip	WlcApLab.server.ipv4.ip	packetDropUndefined:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.server.ipv4.arp	WlcApLab.server.ipv4.arp	arpRequestSent:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.server.ipv4.arp	WlcApLab.server.ipv4.arp	arpReplySent:vector(packetBytes)	3	28	0	
General		#0	WlcApLab.server.udp	WlcApLab.server.udp	packetSent:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.server.udp	WlcApLab.server.udp	packetReceived:vector(packetBytes)	3 517	1 208	0	
General		#0	WlcApLab.server.udp	WlcApLab.server.udp	passedUpPk:vector(count)	3 518	1 758.5	~ 1 015.7	
General		#0	WlcApLab.server.udp	WlcApLab.server.udp	droppedPkWrongPort:vector(count)	1	0	-	
General		#0	WlcApLab.server.udp	WlcApLab.server.udp	droppedPkBadChecksum:vector(count)	1	0	-	
General		#0	WlcApLab.server.app[0]	WlcApLab.server.app[0]	packetReceived:vector(packetBytes)	3 517	1 200	0	
General		#0	WlcApLab.server.app[0]	WlcApLab.server.app[0]	throughput:vector	300	1.125 44 Mbps	~ 684.25 kbps	
General		#0	WlcApLab.server.app[0]	WlcApLab.server.app[0]	endToEndDelay:vector	3 517	~ 729.153 us	~ 240.601 us	
General		#0	WlcApLab.server.app[0]	WlcApLab.server.app[0]	rcvdPkSeqNo:vector	3 517	~ 585.814	~ 338.725	
